employee_id,gender_binary,Cad Count,Complaints Count Sus,Complaints Count,Highest Rank,Io Report Count,Dollars Earned (Gross),Certifications Count,Unit Count,Military Experience,Hours Worked,Max. Comp. Rate,Promotion Count,American Indian/Alaska Native,Asian,Black or African American,Hispanic or Latino,Nat Hawaiian/Oth Pac Islander,Two or More Races,Unknown,White,Last Pay Year,Year of Birth
13084,0,8849,4,7,4,1106,884016.07,5,4,0,18723.5,71.12,3,0,0,0,0,0,0,0,1,2024,1991
16360,0,5946,0,1,6,611,767009.39,4,5,0,17513.45,71.12,4,0,0,0,0,0,0,0,1,2024,1986
15582,0,6959,6,17,4,682,561867.46,0,5,0,12948.75,54.29,3,0,0,0,0,0,0,0,1,2022,1993
14327,0,9754,8,11,4,823,862387.42,5,5,1,18178.57,71.12,3,0,0,0,0,0,0,0,1,2024,1986
15325,1,12482,10,18,5,1013,1009538.11,4,8,1,20009.5,69.72,4,0,0,0,0,0,0,0,1,2024,1992
14998,0,4593,8,11,4,513,449225.08,0,3,1,11201.75,53.5,3,0,0,0,0,0,0,0,1,2021,1988
13823,0,12169,10,16,4,938,794635.85,3,3,0,17469.75,67.46,3,0,0,0,0,0,0,0,1,2024,1994
16654,0,13949,7,21,4,1339,816577.7,5,4,0,17577.5,68.76,3,0,0,0,1,0,0,0,0,2024,1992
15329,0,9628,6,9,4,956,810643.58,4,5,1,17463.25,68.76,3,0,0,0,0,0,1,0,0,2024,1980
15553,0,2634,1,1,4,336,322586.4,0,6,1,12353.5,60.81,2,0,0,1,0,0,0,0,0,2022,1984
14780,0,10893,4,5,4,1372,895842.12,5,2,1,18793.1,68.76,1,0,0,0,0,0,0,0,1,2024,1981
17960,0,10298,7,9,4,1201,839783.99,4,4,0,17465,68.76,3,0,0,0,0,0,0,0,1,2024,1991
16024,1,6019,8,10,4,753,385127.03,0,3,0,9393.25,53.34,3,0,0,0,0,0,0,0,1,2020,1989
13162,0,14438,9,14,4,1624,1033979.88,4,3,0,19871.75,68.76,3,0,0,0,0,0,0,0,1,2024,1992
14023,0,4186,3,10,4,387,537399.65,5,3,1,18021,68.76,3,0,0,0,1,0,0,0,0,2024,1988
13546,0,5060,2,6,4,648,353582.36,0,5,0,8734,53.34,3,0,0,0,0,0,0,0,1,2020,1989
17867,0,3075,2,8,4,513,434292.6,0,6,1,10214.25,55.2,3,0,0,0,1,0,0,0,0,2020,1987
15708,0,6465,0,0,4,721,957781.54,5,5,0,19209.75,69.72,3,0,0,0,0,0,0,0,1,2024,1983
17103,0,8623,4,8,4,989,711872.62,0,6,1,16085.95,55.07,3,0,0,0,1,0,0,0,0,2023,1990
17622,0,8110,8,16,4,800,947665.65,5,6,1,19131.75,67.46,3,0,1,0,0,0,0,0,0,2024,1986
13002,0,10057,6,12,4,1188,870364.53,5,6,1,17859.75,68.76,3,0,0,0,0,0,0,0,1,2024,1982
12878,0,9788,6,11,4,712,871108.02,4,5,0,19841.5,68.76,3,0,0,0,0,0,1,0,0,2024,1983
14848,0,1650,0,3,4,206,121252.14,0,3,0,3583,71.12,3,0,0,0,0,0,0,0,1,2018,1986
16338,0,10816,5,15,4,1107,1118804.92,5,4,0,21158.25,68.76,3,0,0,0,0,0,0,0,1,2024,1989
15732,0,8202,2,4,4,865,646856.38,0,4,0,16734.95,68.76,3,0,0,0,0,0,0,0,1,2024,1990
14052,0,4808,0,1,4,713,413212.64,0,4,1,10168,53.34,3,0,1,0,0,0,0,0,0,2021,1994
17495,0,11764,1,8,4,1153,1259240.38,5,5,0,23224,68.76,3,0,1,0,0,0,0,0,0,2024,1990
12778,0,6978,3,8,4,780,611527.09,0,5,1,13413.75,53.5,3,0,0,0,0,0,0,0,1,2022,1991
14853,0,840,0,1,2,127,108483.45,0,2,1,3318.75,53.34,1,0,0,0,0,0,0,0,1,2018,1983
13558,0,6043,1,6,4,521,529473.58,3,6,1,12424.8,65.18,3,0,0,0,0,0,0,0,1,2024,1992
18111,0,14779,14,19,4,1274,1297952.46,4,3,0,23687,68.76,3,0,0,0,0,0,0,0,1,2024,1992
13480,0,11768,11,16,4,933,1035475.1,5,7,1,20293.55,68.76,3,0,0,0,0,0,0,0,1,2024,1992
12952,0,6706,3,4,5,789,835499.84,5,6,0,17619.2,69.73,4,0,0,0,0,0,0,0,1,2024,1989
14038,0,13741,6,21,4,1148,1051674.11,3,4,0,20305.25,69.72,3,0,0,0,0,0,0,0,1,2024,1976
15838,0,11020,3,9,4,1411,1103723.64,3,6,0,24223.75,67.46,5,0,0,0,1,0,0,0,0,2024,1990
17828,1,4876,2,2,6,613,960279.35,4,4,0,18917.5,81.08,5,0,0,0,0,0,0,0,1,2024,1979
14351,0,4825,1,1,4,597,430360.92,0,4,0,8851.25,65.145,1,0,1,0,0,0,0,0,0,2020,1971
13694,0,9336,3,10,8,998,1018673.89,4,4,0,19377.5,79.13,4,0,0,0,0,0,0,0,1,2024,1991
14872,0,209,0,0,2,25,44830.26,0,2,1,1543.25,49.74,1,0,0,0,0,0,1,0,0,2017,1973
16989,0,9364,1,3,4,818,798912.29,4,4,0,16659,68.76,3,0,0,1,0,0,0,0,0,2024,1979
15755,0,10137,1,4,5,1228,894065.38,4,4,0,18098,68.76,4,0,0,1,0,0,0,0,0,2024,1991
17342,0,95,0,0,2,12,39636.57,0,2,1,1386.5,49.74,1,0,0,0,0,0,0,0,1,2017,1968
14167,0,10002,6,20,4,1051,869619.08,5,3,1,18642,68.76,3,0,0,0,0,0,0,0,1,2024,1984
16881,0,7347,4,10,4,876,402041.64,0,3,0,9618.75,53.34,3,0,0,0,0,0,0,0,1,2020,1986
16404,0,11803,1,2,4,1337,969655.69,5,4,0,19357.75,68.76,3,0,0,0,0,0,0,0,1,2024,1986
15032,0,727,0,2,2,183,97643.18,0,2,0,3034,53.34,1,0,0,0,0,0,0,0,1,2018,1992
16687,0,10919,3,11,6,1611,1106474.75,4,5,0,23129.23,68.76,5,0,1,0,0,0,0,0,0,2024,1992
13242,0,10604,2,8,4,1172,817288.78,5,5,0,17015,68.76,3,0,0,0,0,0,0,0,1,2024,1991
18133,0,11155,2,11,4,1356,917598.11,4,8,0,18611.25,68.76,3,0,0,0,0,0,0,0,1,2024,1993
14799,1,5772,4,10,4,434,379591.16,0,4,0,9299.75,53.34,3,0,0,0,0,0,0,0,1,2020,1988
12790,0,6492,8,9,4,749,466725.68,0,3,1,10884,53.5,3,0,0,0,0,0,0,0,1,2021,1974
15593,0,5647,1,6,4,688,297862.65,0,3,1,7452.5,53.34,3,0,0,0,0,0,0,0,1,2020,1989
13239,0,8241,0,2,4,851,655756.47,4,4,1,17927.25,68.76,3,0,0,0,0,0,0,1,0,2024,1986
16486,0,2489,0,2,4,433,145272.25,0,3,1,4181,53.34,3,0,0,0,0,0,0,0,1,2018,1995
12966,0,4793,3,6,4,493,747912.21,4,7,1,16698.25,68.76,3,0,0,0,0,0,0,0,1,2024,1991
15100,0,7609,4,7,4,655,821132.14,6,4,1,18540.75,68.76,3,0,0,0,0,0,0,0,1,2024,1990
16568,0,3728,2,7,4,349,181473.2,0,3,1,5029.25,53.34,3,0,0,0,0,0,0,0,1,2019,1971
16080,0,2369,0,2,4,302,166674.94,0,4,1,4695.5,53.34,3,0,0,0,0,0,0,0,1,2019,1991
16394,1,586,0,0,2,119,101763.13,0,2,0,3192.5,49.74,1,0,1,0,0,0,0,0,0,2018,1993
14004,0,9413,8,13,4,1153,799397.12,6,4,1,16923.91,68.76,3,0,1,0,0,0,0,0,0,2024,1988
15745,0,2494,1,7,4,437,202484.21,0,3,0,5507,53.34,3,0,1,0,0,0,0,0,0,2019,1995
14751,0,315,1,2,2,54,90469.78,0,2,0,2819,49.74,1,0,1,0,0,0,0,0,0,2018,1995
14039,0,4343,3,7,4,571,261021.92,0,3,0,6555,53.34,3,0,0,0,0,0,0,0,1,2019,1995
15610,0,11203,2,9,4,662,886741.8,5,3,0,17847.6,67.46,3,0,0,0,0,0,0,0,1,2024,1986
15558,0,8150,9,15,5,470,864537.62,2,6,0,16954,68.76,3,0,0,0,0,0,0,0,1,2024,1989
16060,1,6319,3,10,4,788,501267.05,0,7,1,16449.75,67.46,3,0,0,0,0,0,1,0,0,2024,1991
13719,0,3483,2,3,4,547,342159.69,1,3,1,15735,67.46,3,0,0,0,0,0,0,0,1,2024,1987
16597,0,0,0,0,2,0,62552.46,0,2,0,2049,49.74,1,0,1,0,0,0,0,0,0,2018,1995
18187,0,8826,2,7,4,879,944103.56,5,8,0,18435.65,67.46,3,0,0,0,0,0,0,0,1,2024,1985
14491,0,0,0,0,2,0,59206.57,0,2,0,1952,35.56,1,0,0,0,0,0,1,0,0,2018,1990
12738,0,3608,2,7,4,412,407893.95,0,6,0,8877,55.77,2,0,0,0,0,0,0,0,1,2020,1989
14769,0,369,2,2,2,73,85630.65,0,2,0,2083.5,60.81,0,0,0,1,0,0,0,0,0,2018,1976
15670,0,10290,4,7,4,694,1478813.22,3,4,0,24240.55,68.76,2,0,1,0,0,0,0,0,0,2024,1976
17906,0,5727,1,2,4,925,641097.39,2,6,0,15827.25,67.46,3,0,1,0,0,0,0,0,0,2024,1987
14193,1,449,0,0,2,45,50968.58,0,2,0,1659,49.74,1,0,0,0,0,0,0,0,1,2017,1984
14356,0,5275,3,5,4,518,341394.57,0,3,0,8220,49.74,3,0,0,0,0,0,0,0,1,2020,1995
15719,0,9197,7,10,4,624,703255.47,5,3,1,17217.25,68.76,2,0,0,0,0,0,0,0,1,2024,1988
16604,0,7149,7,22,4,666,964348.18,5,8,1,18228.14,68.76,2,0,0,0,0,0,0,0,1,2024,1990
16464,0,2970,0,0,4,298,383609.2,0,3,1,15605.75,68.76,2,0,0,0,0,0,0,0,1,2024,1988
18335,0,6938,5,7,4,824,796933.6,5,4,1,16378,67.46,3,0,0,0,0,0,1,0,0,2024,1993
18172,0,8,0,0,2,2,33304.44,0,2,1,1163,33.16,1,0,0,0,0,0,0,0,1,2017,1990
16503,0,4132,7,8,4,489,268189.18,0,3,0,6722.5,49.74,3,0,0,0,0,0,0,0,1,2020,1993
12989,0,4238,0,5,4,574,232465.52,0,4,1,5765.75,49.74,3,0,0,0,0,0,0,0,1,2019,1984
14944,0,9669,7,12,4,902,760922.09,5,5,1,15807.25,67.46,4,0,0,0,0,0,0,0,1,2024,1993
13299,0,8043,9,15,7,535,804401.82,5,4,0,16252.75,69.72,6,0,0,0,1,0,0,0,0,2024,1990
16448,0,9811,1,3,4,929,857666.51,6,4,0,17056.02,67.46,4,0,0,0,0,0,0,0,1,2024,1988
14166,0,4940,3,4,4,508,955089.37,4,6,0,18629.48,67.46,4,0,0,1,0,0,0,0,0,2024,1975
17850,0,1855,0,8,4,244,118958.64,0,4,0,3496,49.74,3,0,0,0,0,0,0,0,1,2018,1992
15388,1,2990,1,1,4,492,265190.98,0,4,0,6737.55,49.74,3,0,0,0,0,0,0,0,1,2020,1988
17715,0,3713,1,4,4,343,165606.79,0,3,0,4420.5,49.74,3,0,0,0,0,0,0,0,1,2019,1991
13223,1,8308,6,7,5,845,784250.59,5,5,0,16586,67.46,5,0,0,0,0,0,1,0,0,2024,1992
17804,1,5430,0,1,4,1877,517821.74,0,5,0,13941.75,54.29,4,0,0,0,0,0,1,0,0,2023,1988
13734,0,4245,12,13,4,563,331551.77,0,5,0,8037,49.74,4,0,0,0,0,0,0,0,1,2021,1994
15664,0,1473,1,1,4,196,144616.08,0,3,0,4086.25,49.74,3,0,0,0,0,0,0,0,1,2019,1987
14800,0,3979,0,2,4,474,301289.81,0,4,1,7407.5,49.74,4,0,0,0,0,0,0,1,0,2020,1985
14420,1,7750,6,7,4,1977,731701.97,2,7,0,16348.25,67.79,4,0,0,0,1,0,0,0,0,2024,1993
16489,0,4729,14,16,4,591,344453.23,0,4,0,7938.5,49.74,4,0,0,0,0,0,0,0,1,2020,1995
15510,0,2879,0,3,4,417,269902.53,0,4,1,6800.25,49.74,4,0,0,0,0,0,0,0,1,2020,1987
14213,0,8590,3,7,4,1062,741548.27,4,4,1,15449.2,67.46,4,0,0,0,0,0,0,0,1,2024,1964
16824,1,5167,3,10,4,632,357882.58,0,7,1,8202.75,49.74,3,0,0,0,0,0,0,0,1,2020,1991
15197,0,9195,7,12,4,676,613445.63,0,3,0,12880.75,53.5,4,0,0,0,0,0,0,0,1,2022,1994
16122,0,7941,6,12,4,1239,735558.97,6,8,1,15793.75,67.46,4,0,0,0,0,0,0,0,1,2024,1992
16877,0,8917,0,3,4,848,722210.39,5,3,0,15351.75,67.46,4,0,0,0,0,0,0,0,1,2024,1990
17630,0,8955,2,4,4,988,733023.22,5,4,0,15867,67.46,4,0,0,0,0,0,0,0,1,2024,1995
15557,1,5671,4,10,4,797,672573.6,3,6,0,14907.25,67.46,4,0,0,0,0,0,0,0,1,2024,1992
16370,0,8775,3,4,4,850,749050.23,5,3,0,15525,67.46,4,0,0,0,0,0,0,0,1,2024,1993
13900,0,8344,2,7,4,835,810639.07,5,4,0,16287.5,67.46,4,0,0,0,0,0,0,0,1,2024,1991
18085,1,5758,10,11,4,731,677681.57,3,6,0,15212.75,67.46,4,0,0,1,0,0,0,0,0,2024,1994
14498,0,4560,3,3,4,418,342414.46,0,4,1,8137,47.69,4,0,0,0,0,0,0,0,1,2020,1978
13909,0,5614,3,4,4,979,653022.58,0,6,0,16403.25,67.46,2,0,0,0,1,0,0,0,0,2024,1984
16026,0,6721,2,6,4,712,724956.52,2,3,1,15876.25,67.46,2,0,0,1,0,0,0,0,0,2024,1972
14482,0,8253,5,7,4,998,834094.64,2,5,1,15959.65,67.46,2,0,0,0,0,0,0,0,1,2024,1964
17760,1,5157,2,5,4,767,409714.24,0,5,0,9453.75,50.03,2,0,0,0,0,0,1,0,0,2021,1984
17714,0,88,0,0,2,11,20892.25,0,1,0,627.5,57.9,0,0,0,0,1,0,0,0,0,2017,1981
16754,1,5585,2,4,4,781,613494.14,0,5,0,16473.24,50.03,5,0,1,0,0,0,0,0,0,2024,1990
13395,0,9298,1,6,5,1044,781052.23,4,8,0,15914.5,67.46,5,0,0,0,0,0,0,0,1,2024,1973
17126,0,1475,0,4,4,194,169609.13,0,3,1,13887.75,54.29,4,0,0,0,0,0,0,0,1,2024,1980
13584,0,4801,3,4,4,592,313897.89,0,3,0,7575,47.69,4,0,0,0,0,0,0,0,1,2021,1993
15566,0,7426,1,4,4,993,735815.69,6,5,0,15761.25,67.46,4,0,0,0,1,0,0,0,0,2024,1987
16209,0,6598,0,0,4,470,576104.22,5,4,0,15173.45,59.25,5,0,0,0,0,0,0,0,1,2024,1990
14924,0,8359,7,8,4,682,934327.3,5,6,1,16941,67.46,2,0,0,0,0,0,0,0,1,2024,1986
15867,0,601,2,2,2,109,186457.62,2,4,1,5476.98,53.39,2,0,0,0,0,0,0,0,1,2024,1998
15013,0,742,3,4,2,180,95788.75,0,2,1,2883.25,41.83,1,0,0,0,0,0,0,0,1,2019,1996
13097,0,1730,0,0,4,200,144407.71,0,3,0,3949.75,42.85,3,0,0,0,0,0,0,0,1,2019,1994
14763,1,4387,4,5,4,406,240276.03,0,3,0,5978.5,45.96,3,0,0,0,0,0,0,0,1,2020,1995
16916,1,7112,7,9,4,686,926868.33,4,6,0,17557.52,68.43,4,0,0,0,0,0,1,0,0,2024,1990
17978,0,6009,2,5,4,566,428174.19,0,4,0,9988.75,50.03,4,0,0,0,0,0,0,0,1,2022,1995
15976,0,5430,15,22,4,643,580368.09,5,7,0,15534.5,67.46,3,0,0,0,0,0,1,0,0,2024,1984
16659,0,2673,5,8,4,383,390494.04,0,4,0,8831.7,50.03,3,0,0,0,1,0,0,0,0,2021,1983
13059,1,8476,1,3,4,755,695325.28,5,6,0,15463,67.46,3,0,0,0,0,0,0,0,1,2024,1989
13763,1,3997,4,6,4,381,361568.48,0,4,0,8318.15,50.03,3,0,0,0,0,0,0,0,1,2021,1983
15370,0,7148,2,7,4,392,791873.9,5,4,1,17024,67.46,3,0,0,0,0,0,0,0,1,2024,1984
13218,1,9594,1,9,4,981,716141.51,4,4,0,15497.5,67.46,4,0,0,0,0,0,0,0,1,2024,1984
15743,0,5226,5,7,4,804,339547.87,0,3,0,7963.75,47.69,4,0,0,0,0,0,0,0,1,2021,1994
14762,0,8635,4,13,4,855,828204.32,4,3,1,16640.95,67.46,4,0,0,0,0,0,0,0,1,2024,1989
13921,1,1702,0,2,4,183,159262.78,0,3,0,6209.5,47.69,4,0,0,0,0,0,0,0,1,2020,1977
17035,0,1126,0,0,3,211,101712.32,0,3,1,2984,41.83,2,0,0,0,0,0,1,0,0,2019,1969
14116,0,13172,5,9,4,1394,871656.31,5,3,0,16783.25,67.46,4,0,0,0,0,0,0,0,1,2024,1991
17909,0,5003,4,5,4,351,920240.49,6,5,0,17448,67.46,4,0,0,0,0,0,0,0,1,2024,1990
16953,0,5745,2,11,4,539,696702.49,4,4,1,15699.75,67.46,4,0,0,0,0,0,0,0,1,2024,1982
13209,0,2340,0,4,4,343,257400.72,0,3,1,8976.75,50.03,4,0,0,0,0,0,0,0,1,2022,1996
12782,0,7730,9,17,4,616,794870.81,5,5,1,15993.65,67.46,4,0,0,0,0,0,0,0,1,2024,1990
15116,0,2882,2,2,4,352,289297.96,0,4,1,7088.75,47.69,4,0,1,0,0,0,0,0,0,2021,1992
17563,1,5205,4,6,6,460,711226.23,4,7,1,14386.9,67.79,5,0,0,0,0,0,0,0,1,2024,1986
15962,0,722,4,4,3,109,75385.8,0,3,1,2056.5,38.6,1,0,0,0,1,0,0,0,0,2018,1985
12853,0,47,0,0,2,7,46705.55,0,2,1,1481,40.06,1,0,0,0,0,0,1,0,0,2020,1992
17289,0,12406,4,20,4,1346,887894.58,5,4,0,16952.75,67.46,4,0,0,0,0,0,0,1,0,2024,1988
12733,0,7063,1,8,4,817,501124.94,0,4,1,11066.5,54.29,4,0,1,0,0,0,0,0,0,2023,1990
17781,0,10979,3,15,4,999,712151.83,5,4,0,15086.75,67.46,4,0,0,0,0,0,0,0,1,2024,1992
13962,0,3273,2,6,5,379,326062.07,0,4,0,6704,53.5,5,0,0,0,0,0,0,0,1,2020,1987
14612,0,5525,5,7,4,539,411001.05,0,2,1,8376.7,53.5,3,0,0,0,0,0,0,0,1,2021,1980
14089,0,0,0,0,2,0,21600.52,0,2,1,800,40.54,0,0,0,0,0,0,0,1,0,2018,1979
13877,0,7420,1,7,4,925,641301.94,0,4,0,15723.5,67.46,4,0,0,0,0,0,1,0,0,2024,1989
18179,1,6659,5,8,8,541,988803.46,5,7,0,20034.93,69.72,7,0,1,0,0,0,0,0,0,2024,1984
15345,1,7809,0,12,4,535,670670.6,4,7,0,14253.5,67.46,4,0,0,0,0,0,1,0,0,2024,1994
14295,0,3653,3,5,4,407,328113.18,0,3,1,7727.5,47.69,4,0,0,0,1,0,0,0,0,2021,1990
14968,1,312,0,0,2,63,64090.74,0,2,0,2032.5,39.01,1,1,0,0,0,0,0,0,0,2019,1980
15115,0,8477,1,1,4,818,891654.34,2,4,0,16680.25,67.46,4,0,0,0,0,0,0,0,1,2024,1990
16355,0,4904,0,0,4,481,712141.55,4,4,1,14624.75,67.46,4,0,1,0,0,0,0,0,0,2024,1983
18302,1,4216,0,1,4,620,475009.07,0,7,0,12903.5,47.69,4,0,0,0,0,0,0,0,1,2024,1965
16211,0,541,1,1,3,118,79968.74,0,3,0,2345,41.83,2,0,0,0,0,0,0,0,1,2019,1993
12942,0,8661,0,4,4,781,820456.35,6,5,0,16030.7,67.46,4,0,0,0,1,0,0,0,0,2024,1994
15678,0,6443,2,3,4,620,704136.85,5,4,0,14423,67.46,4,0,0,0,0,0,1,0,0,2024,1997
12847,0,10176,6,10,4,1155,680050.86,5,5,0,14124.5,67.46,4,0,0,0,0,0,0,1,0,2024,1994
13403,0,9619,5,6,9,895,869648.08,4,3,1,19290,70.09,5,0,0,0,0,0,0,0,1,2024,1981
17504,0,4241,0,0,4,470,629776.21,2,7,0,15586.75,59.25,4,0,0,0,0,0,0,0,1,2024,1995
13979,0,3567,2,2,4,387,463999.99,3,3,1,13163.5,67.46,4,0,0,0,0,0,0,0,1,2024,1981
17831,0,7160,1,4,4,991,662859.65,6,4,0,13800.75,67.46,4,0,0,0,0,0,1,0,0,2024,1996
16428,0,8189,1,6,4,784,672816.11,4,5,0,14024.25,67.46,4,0,0,0,1,0,0,0,0,2024,1987
14766,1,3252,1,2,4,385,270118.94,0,4,1,6369.25,45.96,4,0,0,0,0,0,0,1,0,2021,1984
14736,0,7744,1,7,5,792,718092.82,5,4,0,15138.25,67.46,5,0,0,0,0,0,0,0,1,2024,1986
17383,0,8420,2,5,4,718,725407.51,4,3,0,14619.25,67.46,4,0,0,0,0,0,0,0,1,2024,1995
17225,0,6060,4,10,4,456,689838.12,4,3,1,14075,67.46,4,0,0,0,0,0,0,0,1,2024,1991
16454,0,9367,1,9,4,552,679644.61,5,3,1,13945.75,67.46,4,0,0,0,0,0,0,0,1,2024,1985
13907,0,3059,1,2,4,314,214365.41,0,3,1,5271.75,45.96,4,0,0,0,0,0,0,0,1,2020,1992
15990,0,2800,3,3,4,329,211688.61,0,4,0,5140.25,45.96,4,0,0,0,0,0,0,0,1,2020,1991
14965,0,4851,0,4,6,391,667574.65,4,6,0,16722.8,67.79,5,0,0,0,0,1,0,0,0,2024,1986
17612,0,4102,3,11,4,462,321492.04,0,6,0,7354.25,47.69,4,0,0,0,0,0,0,0,1,2021,1991
13666,0,6193,3,6,4,785,447535.73,0,3,0,9626.5,50.03,3,0,0,0,0,0,0,0,1,2022,1992
13596,1,8263,2,2,4,864,787302.87,4,4,0,14127.5,66.48,3,0,0,0,1,0,0,0,0,2024,1986
15466,0,5865,5,8,4,895,693548.71,4,6,1,12920,67.46,2,0,0,0,0,0,0,0,1,2024,1990
13189,0,13260,8,11,4,1218,1344455.5,4,4,0,21079,67.46,3,0,0,1,0,0,0,0,0,2024,1968
13980,0,7442,4,11,4,542,690935.01,4,4,1,14748.75,67.46,4,0,0,0,1,0,0,0,0,2024,1992
17091,0,3317,0,1,4,497,216092.02,0,3,0,5179.5,45.96,4,0,0,0,0,0,0,0,1,2020,1995
13681,0,1498,0,1,4,202,121720.13,0,3,0,3258.5,44.01,3,0,0,0,0,0,0,0,1,2020,1988
17954,1,666,0,0,3,129,85605.78,0,3,0,2406.25,41.83,2,0,0,0,0,0,0,0,1,2019,1988
17093,0,8561,2,4,4,792,688596.72,4,3,0,13997.5,67.46,4,0,0,0,0,0,0,0,1,2024,1997
16851,0,10265,4,7,4,921,960822.1,4,3,0,17751.25,67.46,4,0,0,1,0,0,0,0,0,2024,1988
17127,0,6682,1,3,4,512,616626.76,3,3,0,12840.5,67.46,4,0,0,0,0,0,0,0,1,2024,1995
13547,0,2746,1,1,4,322,208116.33,0,3,0,5089,45.96,4,0,0,0,1,0,0,0,0,2020,1990
13828,0,8576,3,5,4,668,601476.16,2,3,0,12606.25,67.46,4,0,0,0,0,0,1,0,0,2024,1989
17633,1,3826,7,10,4,500,425620.12,1,4,0,12611.25,66.48,4,0,0,0,0,0,0,0,1,2024,1990
14966,0,8343,3,7,4,754,689732.75,5,6,1,14038.5,68.59,4,0,0,0,0,0,0,0,1,2024,1991
16785,0,7377,2,10,4,721,681343.23,5,3,1,13787.25,67.46,4,0,0,0,0,0,0,0,1,2024,1995
17269,0,4256,3,7,4,412,714328.25,6,6,0,14517.3,68.43,4,0,0,1,0,0,0,0,0,2024,1992
17769,0,7783,4,10,4,964,624206.48,4,4,0,13044,67.46,3,0,0,0,0,0,0,0,1,2024,1989
17893,0,8849,3,11,4,1187,611321.07,3,3,0,12885.5,67.46,3,0,0,0,0,0,1,0,0,2024,1995
18012,0,4065,0,0,4,390,434162.38,2,4,1,12433,67.46,3,0,0,0,0,0,0,0,1,2024,1982
13502,0,9151,1,6,5,908,686932.55,4,4,0,15482,67.46,4,0,0,0,0,0,0,0,1,2024,1996
14544,1,5513,4,7,5,685,529480.76,4,7,0,12646,67.46,4,0,0,0,0,0,0,0,1,2024,1993
17844,1,3298,2,4,4,363,319525.59,0,3,0,7360.5,47.69,2,0,0,0,0,0,0,0,1,2022,1994
13450,0,1776,0,1,4,213,181805.74,0,3,1,4455.75,45.96,3,0,0,0,1,0,0,0,0,2020,1991
15992,1,4141,6,9,6,371,727129.19,4,5,1,20584.31,67.46,4,0,0,0,0,0,1,0,0,2024,1986
13843,0,1990,0,0,4,185,192016.3,0,3,1,4721,45.96,3,0,0,0,0,0,0,0,1,2020,1988
13790,1,6163,3,8,5,586,672579.64,4,7,0,14041,69.09,4,0,0,0,0,0,1,0,0,2024,1993
18241,0,7307,1,2,4,933,547734.03,6,4,0,11764.25,66.48,3,0,1,0,0,0,0,0,0,2024,1996
15825,0,47,0,0,2,1,38491.53,0,2,0,1201.5,39.01,1,0,0,0,0,0,0,0,1,2019,1992
17063,0,547,0,0,4,67,111373.23,0,3,1,10192,50.03,3,0,0,0,0,0,0,0,1,2023,1988
13124,0,8039,3,17,4,811,652409.37,4,4,1,13328.5,67.46,3,0,0,0,0,0,0,0,1,2024,1984
18212,0,6640,2,3,4,813,601588.02,5,3,1,12595,67.46,3,0,0,0,0,0,0,0,1,2024,1987
14510,0,1938,0,2,4,220,264859.61,0,3,1,7344.25,47.69,3,0,0,0,0,0,0,0,1,2022,1994
14604,0,8223,12,23,4,739,733274.23,4,5,1,14347.8,68.43,3,0,0,0,1,0,0,0,0,2024,1992
17584,0,6314,4,11,4,653,552794.73,3,5,1,12298.25,67.46,3,0,0,0,0,0,0,0,1,2024,1990
13999,0,2979,3,10,6,297,824654.98,1,4,0,16305.85,69.09,4,0,0,1,0,0,0,0,0,2024,1991
12912,1,1188,1,1,4,118,359023.43,0,3,0,8232.52,47.69,3,0,0,0,1,0,0,0,0,2022,1996
12976,0,7498,0,1,4,908,577118.21,4,3,0,12149.25,66.48,3,0,0,0,0,0,0,0,1,2024,1991
17443,1,5896,10,16,4,808,550105.4,3,6,0,12225.31,66.48,3,0,0,0,0,0,0,0,1,2024,1996
13374,0,7030,5,9,4,521,648766.25,4,4,0,13287.5,66.48,3,0,0,0,0,0,0,0,1,2024,1997
13145,1,6549,1,3,4,617,653516.53,6,5,0,13677.5,66.48,3,0,0,0,0,0,1,0,0,2024,1990
15382,0,7238,1,4,4,764,558850.38,5,4,0,11778,66.48,3,0,0,0,0,0,0,0,1,2024,1993
18030,0,748,0,0,3,110,82157.51,0,3,0,2471.5,42.96,2,0,0,0,0,0,0,0,1,2020,1995
13723,0,8055,3,5,4,716,782960.9,5,3,0,15046.25,66.48,3,0,0,0,0,0,0,0,1,2024,1993
18325,1,5035,3,6,4,433,372118.99,0,3,0,8380.45,47.69,3,0,0,0,1,0,0,0,0,2022,1995
15071,1,7681,0,1,4,719,665001.08,4,3,0,13633.75,68.43,3,0,0,0,1,0,0,0,0,2024,1991
13933,0,5408,3,3,4,915,447949.44,0,5,1,11759.75,66.48,3,0,0,0,0,0,0,0,1,2024,1990
13268,0,7869,4,9,4,603,721088.07,5,3,1,14297.75,66.48,3,0,0,0,0,0,0,0,1,2024,1995
15494,0,1809,1,2,4,242,171317.36,0,3,0,4411.75,44.01,3,0,0,0,0,0,0,0,1,2021,1994
18305,0,6353,0,1,4,729,541823.03,5,3,0,11902.5,66.48,3,0,0,0,0,0,0,0,1,2024,1993
16337,0,2012,0,0,4,255,241442.16,0,3,0,5779,45.96,3,0,0,0,0,0,0,0,1,2021,1986
13352,0,535,0,0,2,120,86696.25,0,2,0,2200,42.96,0,0,0,0,1,0,0,0,0,2020,1986
18180,0,2481,1,2,4,1116,594473.49,2,3,0,11148.25,67.46,2,0,0,1,0,0,0,0,0,2024,1987
